Date/time: 12:21:53.993 PM 14-Aug-2019
seed,286
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,School_id,school-type,school-x-cor,school-y-cor,all-pupils,Value-Added,GCSE-score,App-ratio,max-distance_y7,max-distance_y11,max-distance_unallocated,mean-distance_y7,mean-distance_y11,mean-distance_unallocated,mean-aspiration_y7,mean-aspiration_y11,mean-aspiration_unallocated,mean-attainment_y7,mean-attainment_y11,parents_rank1_y7,parents_rank2_y7,parents_rank3_y7,parents_rank4_y7,parents_rank5_y7,parents_rank6_y7,parents_unranked_y7,success-aspiration_y7,success-attainment_y11,parents_avoiding_y7,parents_moved_y7,mean-attainment_change_y11,count-attainment_change+_y11,count-attainment_change-_y11,parents_strategy1_y7,parents_strategy2_y7,parents_strategy3_y7,parents_strategy4_y7,parents_strategy5_y7,parents_strategy6_y7,parents_strategy7_y7,parents_strategy8_y7
4,0,state,-26,-22,400,0.34,1,0.01,62.77,-1,20.52,21.89,-1,20.52,50.9,-1,0.21,63.4,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,38,0,0,0,62,0,0
4,9,state,-26,-32,400,0.27,1,0.01,54.41,-1,-1,16.08,-1,-1,49.98,-1,-1,59.87,-1,1,0,0,0,0,0,99,100,0,998,0,-1,0,0,0,32,0,0,0,68,0,0
4,6,state,-21,-50,400,0.03,1,0.01,36.88,-1,17.2,13.32,-1,17.2,47.75,-1,0.21,48.92,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,41,0,0,0,59,0,0
4,5,state,27,-33,400,0.07,1,0.01,16.03,-1,38.12,10.39,-1,38.12,46.54,-1,0.21,49.61,-1,0,0,0,0,0,0,100,99,0,998,0,-1,0,0,0,43,0,0,0,56,1,0
5,0,state,-26,-22,500,0.34,1,0,33.02,54.2,-1,15.41,15.63,-1,51.1,56.16,-1,64.88,82.88,0,0,0,0,0,0,100,100,100,999,0,26.72,100,0,0,39,0,0,0,61,0,0
5,4,state,-1,-36,500,0.13,1,0,23.77,17,-1,11.65,10.16,-1,50.03,54.83,-1,55.14,61.05,0,0,0,0,0,0,100,100,86,999,0,6.22,86,14,0,48,0,0,0,52,0,0
5,8,state,4,-11,500,0.29,1,0,20,19.1,-1,10.35,10.44,-1,51.68,55.49,-1,63.24,77.73,0,0,0,0,0,0,100,100,100,999,0,22.24,100,0,0,27,0,0,0,73,0,0
5,3,state,22,11,500,0.04,1,0,79.31,77,-1,36.89,34.19,-1,50.93,57.33,-1,52.26,55.53,0,0,0,0,0,0,100,100,44,999,0,-1.8,44,56,0,56,0,0,0,44,0,0
5,9,state,-26,-32,500,0.27,1,0,22.47,57.2,-1,11.79,18.02,-1,50.54,55.49,-1,61.28,75.14,0,0,0,0,0,0,100,99,100,999,0,19.65,100,0,0,20,0,0,0,79,1,0
5,1,state,34,-6,500,0.19,1,0,20.12,17.03,-1,11.39,10.46,-1,51.21,54.68,-1,58.38,66.04,0,0,0,0,0,0,100,100,96,999,0,11.35,96,4,0,21,0,0,0,79,0,0
5,7,state,11,33,500,0.23,1,0,27.29,25.5,-1,11.94,13.86,-1,48.75,55.2,-1,57.83,70.5,0,0,0,0,0,0,100,100,100,999,0,15.31,100,0,0,36,0,0,0,64,0,0
5,6,state,-21,-50,500,0.03,1,0,34.71,32.76,-1,13.23,12.19,-1,51.52,55.57,-1,51.98,53.18,0,0,0,0,0,0,100,100,40,999,0,-2.39,40,60,0,39,0,0,0,61,0,0
5,2,state,16,9,500,0.07,1,0,85.7,68.15,-1,33.34,28.9,-1,53.22,54.42,-1,55.15,55.72,0,0,0,0,0,0,100,100,59,999,0,1.3,59,41,0,40,0,0,0,60,0,0
5,5,state,27,-33,500,0.07,1,0,15.81,15.3,-1,10.44,11.06,-1,51.1,55.84,-1,53.41,56.76,0,0,0,0,0,0,100,100,53,999,0,0.92,53,47,0,49,0,0,0,51,0,0
6,9,state,-26,-32,500,0.27,15.91,0.01,42.8,52.8,19.24,18.96,19.23,19.24,52.32,49.98,0.95,63.72,75.56,0,0,0,0,0,0,100,98,100,1000,0,25.58,100,0,0,48,0,0,0,52,0,0
6,5,state,27,-33,500,0.07,11.9,0.02,19.31,61.19,58.82,10.69,12.07,58.82,47.73,50.53,0.95,51.07,55.5,1,0,0,0,0,0,99,96,68,1000,0,4.97,68,32,0,54,0,0,0,46,0,0
6,2,state,16,9,500,0.07,11.68,0.01,69.46,70.41,38.91,26.33,19.27,38.91,47.02,48.52,0.46,50.67,54.4,0,0,0,0,0,0,100,98,78,1000,0,5.88,78,22,0,32,0,0,0,68,0,0
6,8,state,4,-11,500,0.29,16.88,0.02,15.52,18.44,51.86,10.56,10.92,42.25,49.26,52.92,0.7,62.06,80.39,0,0,0,0,0,0,100,92,100,1000,0,27.48,100,0,0,29,0,0,0,71,0,0
6,0,state,-26,-22,500,0.34,17.69,0.01,50.21,61.55,29.15,16.53,18.86,29.15,46.67,50.6,0.95,61.68,84.43,0,0,0,0,0,0,100,95,100,1000,0,33.83,100,0,0,39,0,0,0,61,0,0
6,7,state,11,33,500,0.23,14.82,0,26.17,21.02,-1,12.55,11.09,-1,46.89,49.25,-1,56.86,70.08,0,0,0,0,0,0,100,96,100,1000,0,20.83,100,0,0,42,0,0,0,58,0,0
6,1,state,34,-6,500,0.19,14.01,0.01,17,18.87,20.02,10.6,11.44,20.02,46.55,49.65,0.46,55.04,66.04,0,0,0,0,0,0,100,95,99,1000,0,16.39,99,1,0,19,0,0,0,81,0,0
6,4,state,-1,-36,500,0.13,12.65,0.02,19.8,19.03,35.44,10.56,10.58,33.6,49.33,47.67,0.7,54.97,59.27,0,0,0,0,0,0,100,97,89,1000,0,11.59,89,11,0,50,0,0,0,50,0,0
6,3,state,22,11,500,0.04,11.49,0.01,79.51,76.03,38.6,33.68,36.39,38.6,46.54,50.88,0.46,49.06,53.46,0,0,0,0,0,0,100,95,60,1000,0,2.58,60,40,0,53,0,0,0,47,0,0
6,6,state,-21,-50,500,0.03,11.15,0.01,17.46,34.37,-1,10.12,12.56,-1,51.41,50.25,-1,52.15,51.73,1,0,0,0,0,0,99,98,61,1000,0,1.48,61,39,0,26,0,0,0,74,0,0
7,0,state,-26,-22,500,0.34,35,0.65,66.61,55.57,91.92,17.46,14.6,46.67,50.75,52.54,15.79,65.7,87.57,23,0,0,0,0,0,77,79,100,998,0,35.03,100,0,0,35,0,0,0,65,0,0
7,5,state,27,-33,500,0.07,22.67,0.26,15,15.62,82.1,9.5,9.35,39.21,47.48,48.66,8.09,50.82,54.83,5,0,0,0,0,0,95,90,75,998,0,6.17,75,25,0,44,0,0,0,55,1,0
7,8,state,4,-11,500,0.29,32.95,0.7,18.38,19.21,74.17,11.07,10.97,41.43,50.14,51.16,12.69,63.15,81.35,18,0,0,0,0,0,82,83,100,998,0,30.19,100,0,0,30,0,0,0,70,0,0
7,9,state,-26,-32,500,0.27,31.63,0.47,57.43,56.6,101.24,21.49,16.74,42.13,49.78,52.98,15.43,61.88,79.6,7,0,0,0,0,0,93,81,100,998,0,26.63,100,0,0,50,0,0,0,50,0,0
7,3,state,22,11,500,0.04,22.2,0.17,57.43,57.56,49.65,26.37,27.83,30.08,48.96,52.66,8.57,50.74,54.54,1,0,0,0,0,0,99,93,56,998,0,1.88,56,44,0,43,0,0,0,57,0,0
7,1,state,34,-6,500,0.19,27.43,0.39,17.09,15.52,82.73,10.95,9.66,43.15,52.89,51.05,13.25,60.49,68.12,11,0,0,0,0,0,89,90,100,998,0,17.07,100,0,0,19,0,0,0,81,0,0
7,4,state,-1,-36,500,0.13,25.08,0.26,31.38,19.21,54.45,12,10.94,33.2,45.53,52.56,10.28,51.99,63.11,5,0,0,0,0,0,95,84,92,998,0,10.55,92,8,0,54,0,0,0,46,0,0
7,6,state,-21,-50,500,0.03,21.27,0.11,40.01,38.9,48.05,12.98,13.97,28.74,47.94,49.32,7.45,49.55,51.63,3,0,0,0,0,0,97,90,59,998,0,2.31,59,41,0,38,0,0,0,61,1,0
7,7,state,11,33,500,0.23,28.95,0.34,24.02,25.96,103.46,12.82,12.99,57.7,49.92,49.79,15.39,59.61,71.67,5,0,0,0,0,0,95,82,100,998,0,21.88,100,0,0,43,0,0,0,57,0,0
7,2,state,16,9,500,0.07,22.81,0.18,77.28,76.69,50.01,27.12,34.87,33.82,45.7,51.5,8.56,49.61,56.64,1,0,0,0,0,0,99,89,77,998,0,5.14,77,23,0,37,0,0,0,63,0,0
8,2,state,16,9,500,0.07,33.99,0.8,82.76,77.78,82.15,31.03,29.77,35.02,50.85,51.65,20.05,53.62,56.92,15,0,0,0,0,0,85,83,71,968,0,5.28,71,29,0,39,0,0,0,60,1,0
8,4,state,-1,-36,500,0.13,37.56,1.48,19.24,22.56,99.82,11.29,11.43,33.52,52.5,52.36,22.96,57.71,63.44,7,0,0,0,0,0,93,84,92,963,0,11.09,92,8,0,52,3,0,0,43,1,1
8,0,state,-26,-22,500,0.34,52.28,3.92,92.28,62.77,97.95,17.49,21.89,50.74,44.33,50.9,33.97,60.13,87.42,100,0,0,0,0,0,0,32,100,921,0,36.52,100,0,0,12,0,3,0,80,2,3
8,6,state,-21,-50,500,0.03,31.25,0.4,39.2,36.88,41.05,14.94,13.32,24.03,53.1,47.75,16.58,53.46,50.91,2,0,0,0,0,0,98,91,63,969,0,3.16,63,37,0,40,1,0,0,57,2,0
8,7,state,11,33,500,0.23,42.95,2.01,30.07,24,102.14,13.7,12.75,62.97,48.93,47.38,30.96,58.99,70.99,20,6,2,0,0,0,72,63,100,946,0,23.61,100,0,0,42,2,0,0,54,2,0
8,1,state,34,-6,500,0.19,41.11,1.83,20,17.46,93.61,10.95,10.51,48.62,49.15,51.68,28.21,57.65,69.41,15,12,1,0,0,0,72,66,100,951,0,17.73,100,0,0,15,4,0,0,76,5,0
8,5,state,27,-33,500,0.07,33.21,0.64,21.02,16.03,64.2,10.66,10.39,37.91,48.89,46.54,18.09,51.88,53.73,4,0,0,0,0,0,96,82,83,965,0,7.19,83,17,0,57,1,0,0,38,4,0
8,3,state,22,11,500,0.04,32.31,0.51,79.4,56.72,57.25,33.76,26.18,26.28,49.73,47.23,19.83,51.27,51.58,3,0,0,0,0,0,97,85,68,968,0,4.35,68,32,0,54,0,0,0,45,1,0
8,8,state,4,-11,500,0.29,48.87,3.6,48.84,33.53,77.47,11.78,11.54,41.8,46.75,49.1,30.01,60.35,80.62,100,0,0,0,0,0,0,45,100,930,0,31.52,100,0,0,22,0,2,0,73,1,2
8,9,state,-26,-32,500,0.27,47.16,2.94,45.49,54.41,106.93,18.28,16.08,40.26,52.5,49.98,30.82,64.59,78.65,49,14,21,0,0,0,16,62,100,936,0,28.67,100,0,0,53,1,1,0,45,0,0
9,7,state,11,33,500,0.23,57.24,4.49,66.29,27.29,105.48,15.85,11.94,60.98,54.5,48.75,44.81,63.93,72.46,86,14,0,0,0,0,0,48,100,724,0,23.71,100,0,0,42,5,4,0,40,1,8
9,2,state,16,9,500,0.07,45.37,2.15,26.93,85.7,83.63,14.21,33.34,35.05,54.89,53.22,30.05,56.83,57.91,24,0,0,0,2,0,74,85,70,855,0,4.69,70,30,0,0,0,0,0,85,12,3
9,9,state,-26,-32,500,0.27,62.93,6.09,106.51,22.47,104.55,36.36,11.79,44.58,38.37,50.54,45.62,52.29,79.84,100,0,0,0,0,0,0,9,100,663,5,29.3,100,0,0,27,10,17,0,31,8,7
9,5,state,27,-33,500,0.07,44.28,1.72,44.05,15.81,86.21,17.86,10.44,42.28,62.05,51.1,27.55,62.25,56.33,6,0,0,1,2,0,91,94,73,856,0,5.22,73,27,0,69,1,0,0,27,3,0
9,3,state,22,11,500,0.04,42.8,1.39,91.59,79.31,50.6,47.33,36.89,24.01,63.43,50.93,27.4,61.73,53.44,4,0,0,0,0,0,96,96,61,864,0,2.51,61,39,0,45,0,0,0,52,3,0
9,8,state,4,-11,500,0.29,65.26,7.71,40.01,20,76.53,18.33,10.35,39.48,32.35,51.68,42.38,47.43,82.92,100,0,0,0,0,0,0,0,100,640,21,31.25,100,0,0,16,2,4,0,33,28,17
9,1,state,34,-6,500,0.19,54.84,4.25,56.72,20.12,94.05,14.26,11.39,48.44,50.49,51.21,40.33,58.85,69.62,68,21,11,0,0,0,0,44,100,758,0,18.41,100,0,0,19,5,6,0,56,7,7
9,6,state,-21,-50,500,0.03,41.68,1.09,33.94,34.71,42,18.49,13.23,23.16,60.19,51.52,25.32,59.03,53.11,7,0,5,0,0,2,86,98,57,872,0,1.59,57,43,0,44,0,0,0,54,2,0
9,0,state,-26,-22,500,0.34,69.78,7.83,38.33,33.02,95.34,16.53,15.41,47.23,31.49,51.1,48.12,48.31,88.47,100,0,0,0,0,0,0,0,100,590,36,37.37,100,0,0,11,0,2,0,34,38,15
9,4,state,-1,-36,500,0.13,49.83,3.43,31.91,23.77,101.83,12.96,11.65,36.38,59.09,50.03,35.3,63.2,62.35,46,6,9,21,16,2,0,80,95,812,0,12.31,95,5,0,47,1,0,0,46,2,4
10,6,state,-21,-50,500,0.03,52.2,1.94,48.41,17.46,52.35,24.16,10.12,28.53,62.69,51.41,32.65,61.42,53.62,35,0,4,0,0,8,53,79,50,688,2,2.21,50,50,0,39,4,7,0,38,10,2
10,8,state,4,-11,500,0.29,81.28,9.7,24.52,15.52,80.06,12.91,10.56,39.53,49.32,49.26,47.36,61.95,81.11,100,0,0,0,0,0,0,0,100,229,16,31.85,100,0,0,14,5,6,0,42,19,14
10,7,state,11,33,500,0.23,71.42,5.83,66.37,26.17,104.36,15.64,12.55,58.12,36.9,46.89,54.28,49.06,71.91,98,2,0,0,0,0,0,0,100,379,43,25.02,100,0,0,7,8,4,0,15,55,11
10,2,state,16,9,500,0.07,56.1,3.77,48.1,69.46,84.97,23.42,26.33,38.07,63.74,47.02,39.11,63.95,54.64,100,0,0,0,0,0,0,71,84,621,0,7.62,84,16,0,21,0,3,0,51,15,10
10,0,state,-26,-22,500,0.34,86.57,7.89,16.03,50.21,99.74,10.73,16.53,46.94,40.37,46.67,53.58,55.68,84.96,100,0,0,0,0,0,0,0,100,153,46,38.28,100,0,0,0,0,0,0,24,53,23
10,3,state,22,11,500,0.04,52.92,3.03,52.15,79.51,57.22,28.18,33.68,26.15,65.77,46.54,36.42,64.1,51.57,23,1,1,0,0,0,75,89,66,666,0,5.03,66,34,0,32,0,4,0,57,3,4
